28.8
28.116
27.936
27.9
27.504
27.432
26.892
26.712
26.352
28.8
25.992
25.848
25.488
25.236
25.092
24.66
24.372
25.02
24.732
24.516
24.156
23.616
25.164
20.304
21.78
23.04
22.968
22.788
21.168
22.464
20.7
22.608
22.824
23.472
22.788
22.14
22.068
21.852
21.528
21.528
21.744
19.26
19.98
20.088
20.268
21.276
20.448
20.592
20.448
20.484
19.98
19.152
19.404
19.656
19.584
19.656
19.584
19.224
19.44
19.26
18.864
18.792
18.036
18.468
18.216
17.928
19.26
18.288
18.108
18.396
18.072
17.748
17.46
17.064
18.072
17.172
16.632
16.38
15.66
16.236
16.992
15.948
15.768
14.4
14.148
14.184
15.444
14.904
14.472
13.608
13.248
14.076
14.22
14.04
14.292
14.004
13.032
12.96
13.356
11.592
13.392
12.816
12.744
12.456
11.736
11.448
12.06
11.988
11.808
11.556
11.592
11.34
10.8
11.268
11.412
10.584
10.764
10.404
10.008
9.972
10.008
10.044
9.612
9.252
8.568
8.748
10.332
10.08
9.072
8.712
9.108
8.892
8.82
8.748
8.352
8.424
8.424
8.172
8.028
7.956
7.452
7.38
6.912
6.732
7.02
6.984
6.12
7.236
6.768
7.236
7.236
6.948
7.056
6.84
7.092
6.624
7.056
6.336
5.544
6.48
6.804
6.3
6.732
7.092
6.984
6.444
6.408
6.264
5.904
5.76
5.292
5.328
5.184
5.112
5.184
5.112
4.644
4.752
4.68
4.608
4.32
4.284
4.176
4.176
4.176
3.492
3.996
3.636
3.888
4.032
3.816
4.356
3.852
3.672
3.528
3.348
2.808
3.06
3.096
2.952
2.7
4.896
3.96
4.356
2.7
2.376
2.016
2.088
2.124
2.124
1.98
1.98
1.764
1.512
1.548
1.548
1.368
1.404
1.476
1.656
1.8
1.8
1.908
2.088
2.16
2.52
2.484
2.664
1.872
2.628
2.556
2.7
2.484
2.484
2.988
2.196
2.268
1.8
1.656
1.476
1.224
1.152
1.08
3.06
0
